transactionid,customerid,franchiseid,datetime,product,quantity,unitprice,totalprice,paymentmethod,cardnumber
1001457,2000201,3000004,2024-05-05 05:59:30.086,Orchard Oasis,5,3,15,amex,346011266577469
1001458,2000034,3000033,2024-05-03 21:58:41.195,Orchard Oasis,2,3,6,visa,4079446070961928
1001459,2000026,3000033,2024-05-08 10:52:08.06,Austin Almond Biscotti,8,3,24,mastercard,5188368951120645
1001460,2000272,3000016,2024-05-01 18:21:03.921,Golden Gate Ginger,4,3,12,visa,4643909200389853
1001461,2000154,3000010,2024-05-09 07:51:28.612,Pearly Pies,9,3,27,visa,4108777406895348
1001462,2000198,3000026,2024-05-10 10:51:18.337,Pearly Pies,5,3,15,visa,4869158785972918
1001463,2000290,3000036,2024-05-10 11:50:25.83,Golden Gate Ginger,9,3,27,amex,340093441118100
1001464,2000014,3000044,2024-05-07 06:40:22.082,Golden Gate Ginger,9,3,27,visa,4484234460909684
1001467,2000283,3000035,2024-05-16 15:58:59.076,Pearly Pies,6,3,18,visa,4405252481951937
1001470,2000268,3000040,2024-05-09 23:42:35.212,Golden Gate Ginger,10,3,30,amex,375242302935429
1001471,2000040,3000034,2024-05-10 20:17:23.635,Golden Gate Ginger,10,3,30,amex,341579988309796
1001472,2000099,3000011,2024-05-13 07:41:58.593,Orchard Oasis,7,3,21,amex,379614471068065
1001473,2000153,3000038,2024-05-16 10:47:22.601,Pearly Pies,7,3,21,amex,341135448109209
1001474,2000226,3000018,2024-05-12 05:57:22.705,Orchard Oasis,1,3,3,amex,349437649656968
1001477,2000161,3000019,2024-05-13 12:28:29.825,Golden Gate Ginger,6,3,18,amex,377835913148437
1001478,2000258,3000019,2024-05-14 02:11:58.39,Golden Gate Ginger,5,3,15,mastercard,2266711964123159
1001479,2000260,3000022,2024-05-09 04:42:45.891,Orchard Oasis,1,3,3,visa,4232004772976902
1001480,2000007,3000023,2024-05-12 00:30:55.594,Austin Almond Biscotti,3,3,9,amex,348883054279898
1001481,2000280,3000025,2024-05-17 00:22:08.051,Golden Gate Ginger,2,3,6,visa,4384047712934198
1001482,2000222,3000004,2024-05-12 13:58:18.769,Outback Oatmeal,9,3,27,mastercard,2255435772735409
1001483,2000260,3000008,2024-05-07 18:18:36.603,Orchard Oasis,4,3,12,visa,4651154488293902
1001484,2000162,3000045,2024-05-14 01:20:39.9,Orchard Oasis,10,3,30,visa,4951816409999596
1001485,2000091,3000022,2024-05-12 19:17:02.572,Outback Oatmeal,3,3,9,mastercard,2226725149279933
1001486,2000005,3000032,2024-05-14 09:31:10.663,Outback Oatmeal,3,3,9,mastercard,2720496265686340
1001488,2000168,3000028,2024-05-09 08:44:05.73,Golden Gate Ginger,6,3,18,mastercard,5460903152617814
1001489,2000275,3000044,2024-05-08 21:02:29.444,Tokyo Tidbits,7,3,21,mastercard,2302024875615230
1001490,2000288,3000011,2024-05-06 07:06:44.235,Golden Gate Ginger,4,3,12,amex,348424195384857
1001491,2000083,3000043,2024-05-11 14:47:13.225,Austin Almond Biscotti,7,3,21,mastercard,2475628372767467
1001492,2000116,3000015,2024-05-10 14:03:14.265,Golden Gate Ginger,9,3,27,amex,372928510438957
1001494,2000075,3000026,2024-05-01 05:55:02.388,Orchard Oasis,2,3,6,visa,4235747763996431
1001495,2000180,3000016,2024-05-08 16:30:21.732,Austin Almond Biscotti,3,3,9,visa,4960690240673457
1001496,2000291,3000023,2024-05-11 04:57:13.24,Tokyo Tidbits,9,3,27,amex,343938026204930
1001497,2000053,3000033,2024-05-11 16:07:11.925,Outback Oatmeal,5,3,15,mastercard,2702296543236336
1001498,2000109,3000023,2024-05-03 10:52:35.185,Pearly Pies,6,3,18,amex,349047662471326
1001499,2000114,3000017,2024-05-13 22:31:29.75,Golden Gate Ginger,10,3,30,visa,4317688409511401
1001500,2000115,3000035,2024-05-09 23:01:48.737,Austin Almond Biscotti,9,3,27,amex,378247925564313
1001501,2000269,3000044,2024-05-12 21:56:22.216,Orchard Oasis,9,3,27,amex,373978154125666
1001502,2000027,3000003,2024-05-11 04:01:52.165,Golden Gate Ginger,3,3,9,amex,345530104487442
1001504,2000130,3000035,2024-05-02 15:11:37.151,Austin Almond Biscotti,4,3,12,visa,4844928261109973
1001505,2000188,3000035,2024-05-05 14:26:44.696,Orchard Oasis,9,3,27,visa,4024806168745192
1001506,2000062,3000017,2024-05-16 23:53:47.523,Pearly Pies,5,3,15,visa,4674151240752202
1001507,2000125,3000030,2024-05-16 16:32:44.368,Tokyo Tidbits,9,3,27,mastercard,5413994942989231
1001508,2000191,3000017,2024-05-05 15:25:44.343,Tokyo Tidbits,5,3,15,mastercard,2223337925334305
1001509,2000152,3000033,2024-05-09 22:26:40.158,Austin Almond Biscotti,4,3,12,mastercard,5359816328897785
1001510,2000229,3000031,2024-05-02 03:29:10.981,Golden Gate Ginger,10,3,30,mastercard,2716843986289860
1001511,2000275,3000007,2024-05-09 13:20:40.397,Golden Gate Ginger,10,3,30,amex,375733946220483
1001512,2000020,3000045,2024-05-06 03:44:37.202,Golden Gate Ginger,4,3,12,amex,370624836905132
1001513,2000275,3000015,2024-05-09 18:54:57.017,Pearly Pies,6,3,18,amex,341910413810571
1001514,2000276,3000007,2024-05-10 18:05:52.732,Tokyo Tidbits,10,3,30,mastercard,5483614524453977
1001515,2000175,3000017,2024-05-13 08:50:32.891,Austin Almond Biscotti,7,3,21,visa,4702128816767430
1001516,2000288,3000028,2024-05-04 03:12:57.595,Golden Gate Ginger,1,3,3,mastercard,2291443648636328
1001517,2000277,3000027,2024-05-09 21:41:10.444,Outback Oatmeal,3,3,9,amex,346640345714774
1001518,2000008,3000013,2024-05-03 02:29:58.195,Orchard Oasis,3,3,9,visa,4052244277532902
1001519,2000213,3000006,2024-05-11 06:51:53.859,Orchard Oasis,1,3,3,amex,340370537267060
1001520,2000265,3000036,2024-05-08 17:05:32.578,Tokyo Tidbits,9,3,27,mastercard,2705164324001740
1001522,2000218,3000011,2024-05-04 09:37:41.895,Austin Almond Biscotti,1,3,3,amex,377446935274183
1001523,2000248,3000032,2024-05-04 22:54:19.144,Tokyo Tidbits,10,3,30,amex,340074050733728
1001524,2000178,3000042,2024-05-07 00:31:06.113,Austin Almond Biscotti,10,3,30,mastercard,2682866614599921
1001525,2000112,3000019,2024-05-02 21:18:06.459,Austin Almond Biscotti,8,3,24,mastercard,2713496057351094
1001526,2000109,3000010,2024-05-08 17:04:12.157,Golden Gate Ginger,2,3,6,visa,4283516124713640
1001528,2000022,3000003,2024-05-05 23:05:24.043,Pearly Pies,10,3,30,mastercard,5588547248900416
1001529,2000215,3000006,2024-05-05 16:02:59.42,Tokyo Tidbits,10,3,30,amex,342733760810815
1001530,2000112,3000016,2024-05-02 21:52:14.807,Golden Gate Ginger,1,3,3,mastercard,2229149307981379
1001531,2000280,3000026,2024-05-17 08:53:10.654,Tokyo Tidbits,1,3,3,amex,345311683137165
1001532,2000171,3000017,2024-05-15 22:20:57.272,Austin Almond Biscotti,1,3,3,amex,348827688726436
1001533,2000022,3000031,2024-05-08 01:10:38.704,Golden Gate Ginger,1,3,3,mastercard,2279480761666522
1001534,2000230,3000017,2024-05-17 09:55:28.895,Golden Gate Ginger,2,3,6,visa,4079264533011417
1001535,2000129,3000043,2024-05-07 12:07:31.756,Tokyo Tidbits,4,3,12,visa,4723013571865311
1001536,2000174,3000024,2024-05-06 05:58:04.085,Orchard Oasis,5,3,15,visa,4075894909895219
1001537,2000184,3000044,2024-05-09 06:05:32.407,Pearly Pies,3,3,9,amex,348732006636145
1001538,2000020,3000034,2024-05-04 10:45:58.625,Tokyo Tidbits,8,3,24,visa,4445334544026857
1001539,2000242,3000010,2024-05-01 15:58:41.48,Tokyo Tidbits,1,3,3,amex,379636456981244
1001540,2000158,3000019,2024-05-04 00:20:23.975,Tokyo Tidbits,6,3,18,amex,341973566104622
1001541,2000263,3000009,2024-05-02 14:54:48.867,Orchard Oasis,10,3,30,mastercard,2298661068894647
1001542,2000029,3000038,2024-05-14 10:46:37.693,Outback Oatmeal,5,3,15,amex,374589484123559
1001543,2000110,3000025,2024-05-12 05:45:46.724,Orchard Oasis,9,3,27,visa,4487777001898821
1001545,2000167,3000041,2024-05-09 06:23:59.755,Orchard Oasis,7,3,21,mastercard,2286945321245372
1001546,2000296,3000032,2024-05-02 21:57:03.73,Tokyo Tidbits,10,3,30,mastercard,2705029759797957
1001547,2000094,3000007,2024-05-04 13:56:46.666,Orchard Oasis,8,3,24,visa,4148186868950264
1001549,2000149,3000036,2024-05-12 01:53:15.668,Tokyo Tidbits,8,3,24,mastercard,2645114876130721
1001550,2000094,3000009,2024-05-04 08:30:09.183,Orchard Oasis,9,3,27,mastercard,2314576743810356
1001551,2000143,3000011,2024-05-01 07:00:11.083,Golden Gate Ginger,10,3,30,mastercard,2237064513463353
1001552,2000017,3000036,2024-05-12 06:24:13.229,Outback Oatmeal,3,3,9,mastercard,2575339637854095
1001553,2000246,3000037,2024-05-10 10:18:41.476,Outback Oatmeal,9,3,27,mastercard,2264639698798917
1001555,2000179,3000006,2024-05-15 07:53:00.877,Austin Almond Biscotti,3,3,9,visa,4947284675121311
1001556,2000042,3000032,2024-05-03 14:11:28.022,Orchard Oasis,9,3,27,visa,4443570867314097
1001557,2000277,3000027,2024-05-16 21:40:11.582,Golden Gate Ginger,1,3,3,visa,4700627068213573
1001559,2000066,3000006,2024-05-12 19:02:25.91,Outback Oatmeal,2,3,6,amex,348719668744184
1001560,2000049,3000023,2024-05-03 02:33:29.614,Pearly Pies,8,3,24,visa,4521110960958758
1001561,2000174,3000016,2024-05-01 03:16:58.734,Golden Gate Ginger,1,3,3,mastercard,2229299121556384
1001562,2000230,3000032,2024-05-11 19:31:16.315,Golden Gate Ginger,1,3,3,visa,4502617311702126
1001563,2000049,3000043,2024-05-09 13:51:15.97,Austin Almond Biscotti,9,3,27,visa,4531467887812718
1001564,2000259,3000017,2024-05-10 10:55:43.556,Pearly Pies,8,3,24,visa,4859635501234279
1001565,2000046,3000007,2024-05-09 16:35:59.656,Golden Gate Ginger,3,3,9,amex,344317757201119
1001566,2000237,3000031,2024-05-02 06:08:58.036,Austin Almond Biscotti,9,3,27,amex,371267038495061
1001567,2000202,3000011,2024-05-08 02:44:53.098,Pearly Pies,7,3,21,visa,4446427492434187
1001568,2000020,3000015,2024-05-16 05:48:12.956,Austin Almond Biscotti,2,3,6,mastercard,2238911531066270
1001569,2000296,3000044,2024-05-03 22:53:33.298,Tokyo Tidbits,6,3,18,mastercard,2248572265613501
1001570,2000181,3000045,2024-05-15 11:35:45.839,Tokyo Tidbits,5,3,15,visa,4810792773394873
1001571,2000293,3000034,2024-05-09 00:07:09.779,Tokyo Tidbits,4,3,12,visa,4649684207759895
1001572,2000198,3000006,2024-05-08 10:11:28.952,Orchard Oasis,7,3,21,visa,4844981993495152
1001574,2000064,3000040,2024-05-13 22:35:34.188,Orchard Oasis,4,3,12,amex,347245881314192
1001575,2000227,3000042,2024-05-15 14:28:25.739,Tokyo Tidbits,9,3,27,mastercard,2225902854295443
1001576,2000288,3000045,2024-05-03 03:47:00.772,Golden Gate Ginger,5,3,15,amex,348658257371969
1001577,2000006,3000011,2024-05-13 05:19:38.355,Outback Oatmeal,5,3,15,amex,370766930546765
1001578,2000299,3000041,2024-05-02 22:32:38.458,Austin Almond Biscotti,4,3,12,amex,345486220499623
1001581,2000129,3000034,2024-05-13 14:05:00.89,Tokyo Tidbits,7,3,21,visa,4366290360868829
1001583,2000215,3000033,2024-05-07 15:24:20,Pearly Pies,2,3,6,amex,347428158399738
1001584,2000196,3000008,2024-05-14 08:01:20.465,Golden Gate Ginger,7,3,21,amex,370184971872597
1001585,2000002,3000034,2024-05-10 04:12:59.251,Outback Oatmeal,10,3,30,mastercard,2237888462506287
1001586,2000056,3000027,2024-05-06 04:39:34.702,Golden Gate Ginger,10,3,30,amex,344395094258828
1001587,2000280,3000038,2024-05-15 10:09:06.731,Orchard Oasis,1,3,3,amex,375258777106213
1001589,2000082,3000030,2024-05-14 07:03:01.636,Austin Almond Biscotti,3,3,9,visa,4161312968707071
1001590,2000014,3000011,2024-05-09 05:47:15.516,Tokyo Tidbits,9,3,27,visa,4272988482086096
1001591,2000136,3000001,2024-05-06 14:07:41.413,Outback Oatmeal,8,3,24,amex,346883687216202
1001592,2000249,3000019,2024-05-11 07:25:55.891,Orchard Oasis,4,3,12,mastercard,2460190347890160
1001593,2000221,3000003,2024-05-14 15:35:26.565,Tokyo Tidbits,9,3,27,mastercard,2264931474778928
1001594,2000249,3000024,2024-05-04 06:36:55.797,Outback Oatmeal,5,3,15,mastercard,5582897550882785
1001595,2000290,3000022,2024-05-01 05:45:28.558,Austin Almond Biscotti,5,3,15,amex,343184676965237
1001597,2000264,3000028,2024-05-09 12:13:12.601,Austin Almond Biscotti,2,3,6,visa,4240822238434087
1001598,2000113,3000026,2024-05-04 02:44:29.751,Golden Gate Ginger,7,3,21,visa,4894856178824427
1001599,2000210,3000043,2024-05-12 03:06:32.32,Austin Almond Biscotti,2,3,6,mastercard,5466913298610338
1001600,2000039,3000029,2024-05-11 12:52:37.048,Austin Almond Biscotti,2,3,6,mastercard,5490424449626439
1001601,2000054,3000034,2024-05-13 07:01:29.278,Austin Almond Biscotti,8,3,24,amex,347180778663593
1001602,2000151,3000010,2024-05-15 11:16:57.985,Orchard Oasis,5,3,15,amex,340672731898917
1001603,2000228,3000045,2024-05-02 10:43:16.226,Tokyo Tidbits,9,3,27,mastercard,2555404113821192
1001604,2000271,3000035,2024-05-13 12:02:36.292,Orchard Oasis,4,3,12,visa,4429553869493232
1001605,2000007,3000038,2024-05-17 06:36:46.652,Outback Oatmeal,8,3,24,amex,346442378582529
1001606,2000088,3000038,2024-05-08 06:15:37.834,Pearly Pies,7,3,21,amex,379770603428823
1001607,2000279,3000028,2024-05-03 21:06:14.102,Orchard Oasis,3,3,9,visa,4011258781021525
1001608,2000290,3000028,2024-05-03 05:14:57.825,Austin Almond Biscotti,4,3,12,amex,343629580427781
1001609,2000007,3000027,2024-05-12 23:35:32.243,Austin Almond Biscotti,7,3,21,amex,379686780454533
1001610,2000055,3000027,2024-05-06 05:32:38.861,Pearly Pies,6,3,18,mastercard,5355776163972826
1001611,2000210,3000032,2024-05-16 04:39:24.051,Orchard Oasis,10,3,30,mastercard,2286905616424553
1001614,2000276,3000036,2024-05-14 07:50:23.98,Golden Gate Ginger,3,3,9,mastercard,2593616410271045
1001616,2000196,3000043,2024-05-09 22:22:25.365,Tokyo Tidbits,3,3,9,visa,4027260484540175
1001617,2000291,3000035,2024-05-11 17:26:26.738,Orchard Oasis,7,3,21,visa,4872957218775367
1001619,2000263,3000028,2024-05-11 06:55:15.452,Orchard Oasis,6,3,18,amex,372310959873640
1001620,2000105,3000040,2024-05-16 00:48:55.205,Orchard Oasis,4,3,12,amex,345230905737539
1001621,2000065,3000040,2024-05-14 17:12:02.744,Pearly Pies,5,3,15,visa,4026468993155101
1001623,2000182,3000023,2024-05-01 06:00:07.71,Pearly Pies,4,3,12,amex,378274407729321
1001624,2000015,3000012,2024-05-04 08:49:05.737,Orchard Oasis,2,3,6,mastercard,2231081294611337
1001626,2000003,3000036,2024-05-15 08:50:57.418,Outback Oatmeal,10,3,30,visa,4255234899073927
1001627,2000022,3000025,2024-05-12 22:27:43.97,Outback Oatmeal,9,3,27,amex,341748265744880
1001629,2000033,3000033,2024-05-02 09:48:53.32,Orchard Oasis,10,3,30,visa,4019896726721428
1001630,2000097,3000022,2024-05-16 19:46:20.718,Outback Oatmeal,8,3,24,amex,342628377237248
1001631,2000016,3000006,2024-05-13 14:46:30.398,Orchard Oasis,8,3,24,mastercard,2286528072827604
1001632,2000023,3000013,2024-05-05 14:51:18.956,Tokyo Tidbits,2,3,6,amex,373430346460163
1001633,2000237,3000042,2024-05-11 20:19:57.429,Golden Gate Ginger,2,3,6,mastercard,5399922243203513
1001634,2000214,3000045,2024-05-10 03:35:57.766,Pearly Pies,9,3,27,amex,374468233311106
1001636,2000282,3000043,2024-05-09 07:19:08.065,Outback Oatmeal,6,3,18,amex,376020843894910
1001637,2000170,3000016,2024-05-15 13:23:58.421,Pearly Pies,4,3,12,amex,373998144614140
1001638,2000198,3000012,2024-05-11 23:18:19.752,Tokyo Tidbits,7,3,21,mastercard,2375034928518044
1001639,2000295,3000043,2024-05-11 06:24:45.502,Pearly Pies,3,3,9,visa,4293229714225219
1001640,2000193,3000005,2024-05-02 14:19:27.488,Austin Almond Biscotti,6,3,18,visa,4764716697681228
1001641,2000112,3000001,2024-05-13 01:15:13.874,Austin Almond Biscotti,8,3,24,mastercard,2296153387031798
1001643,2000209,3000010,2024-05-13 09:46:47.115,Pearly Pies,8,3,24,visa,4493340588240677
1001644,2000262,3000026,2024-05-11 05:09:55.324,Orchard Oasis,8,3,24,amex,379560840276212
1001646,2000010,3000007,2024-05-03 20:03:17.717,Orchard Oasis,7,3,21,amex,373818377025006
1001647,2000032,3000012,2024-05-10 15:57:20.746,Pearly Pies,7,3,21,amex,378094809722660
1001648,2000024,3000016,2024-05-07 03:44:58.964,Orchard Oasis,1,3,3,mastercard,5333043236094030
1001649,2000139,3000022,2024-05-09 09:38:14.316,Golden Gate Ginger,7,3,21,visa,4505297784115663
1001651,2000127,3000023,2024-05-10 04:46:10.718,Tokyo Tidbits,8,3,24,visa,4771356933813060
1001653,2000150,3000034,2024-05-02 03:30:16.317,Austin Almond Biscotti,7,3,21,mastercard,2629869401623801
1001654,2000270,3000029,2024-05-06 02:59:57.898,Orchard Oasis,6,3,18,amex,345947206167369
1001655,2000204,3000001,2024-05-05 11:28:43.396,Tokyo Tidbits,6,3,18,mastercard,2234964659544333
1001656,2000219,3000011,2024-05-03 02:14:01.63,Orchard Oasis,2,3,6,amex,347357002482228
1001657,2000170,3000001,2024-05-12 11:57:30.668,Golden Gate Ginger,2,3,6,amex,372404571913932
1001658,2000072,3000027,2024-05-13 21:28:02.217,Tokyo Tidbits,7,3,21,mastercard,2227127827224027
1001659,2000178,3000006,2024-05-05 16:47:16.771,Golden Gate Ginger,5,3,15,amex,344692388747528
1001660,2000074,3000027,2024-05-04 08:58:10.287,Pearly Pies,9,3,27,amex,378030112066866
1001661,2000016,3000004,2024-05-06 09:32:11.815,Pearly Pies,1,3,3,mastercard,2225442801269993
1001662,2000262,3000017,2024-05-12 12:30:21.594,Outback Oatmeal,1,3,3,visa,4865815669007459
1001664,2000081,3000018,2024-05-14 18:41:27.593,Outback Oatmeal,1,3,3,mastercard,5279963397907413
1001665,2000240,3000003,2024-05-09 17:48:52.779,Orchard Oasis,1,3,3,visa,4148028347244382
1001667,2000186,3000019,2024-05-12 22:31:38.251,Outback Oatmeal,4,3,12,mastercard,2720125008026254
1001669,2000123,3000012,2024-05-04 19:18:43.801,Golden Gate Ginger,5,3,15,mastercard,5384059548171025
1001670,2000231,3000028,2024-05-15 23:44:34.018,Austin Almond Biscotti,6,3,18,mastercard,2561809461217698
1001671,2000169,3000033,2024-05-09 03:42:20.129,Outback Oatmeal,10,3,30,visa,4124921301195988
1001672,2000120,3000019,2024-05-06 15:02:01.776,Orchard Oasis,9,3,27,visa,4535342749804565
1001674,2000208,3000040,2024-05-07 00:29:39.219,Outback Oatmeal,5,3,15,visa,4190144924937707
1001675,2000144,3000034,2024-05-17 01:16:54.974,Golden Gate Ginger,1,3,3,amex,370520460979270
1001676,2000173,3000024,2024-05-01 07:29:34.078,Pearly Pies,5,3,15,mastercard,2455850000399422
1001677,2000287,3000023,2024-05-04 21:34:27.096,Pearly Pies,1,3,3,amex,340900197372907
1001678,2000088,3000013,2024-05-10 10:19:25.032,Austin Almond Biscotti,8,3,24,visa,4951239032120334
1001679,2000012,3000004,2024-05-01 08:41:06.901,Pearly Pies,2,3,6,amex,349492869313477
1001680,2000145,3000031,2024-05-02 08:10:33.706,Pearly Pies,6,3,18,mastercard,5519310755751902
1001681,2000233,3000030,2024-05-09 01:10:58.56,Golden Gate Ginger,5,3,15,amex,379935961229341
1001682,2000154,3000025,2024-05-12 00:03:38.036,Golden Gate Ginger,7,3,21,mastercard,2720040176849421
1001683,2000121,3000044,2024-05-16 05:25:30.984,Austin Almond Biscotti,8,3,24,mastercard,2297561224155209
1001684,2000108,3000003,2024-05-01 20:52:04.083,Orchard Oasis,5,3,15,amex,347411632954799
1001686,2000154,3000041,2024-05-07 13:55:47.33,Pearly Pies,9,3,27,amex,346266834032682
1001687,2000227,3000038,2024-05-16 12:54:01.319,Pearly Pies,2,3,6,amex,379523065510152
1001688,2000080,3000007,2024-05-12 06:47:33.451,Outback Oatmeal,3,3,9,mastercard,2275419383100886
1001690,2000033,3000010,2024-05-10 17:52:10.608,Orchard Oasis,6,3,18,amex,345481341884464
1001691,2000111,3000017,2024-05-10 20:49:10.481,Austin Almond Biscotti,3,3,9,visa,4152333601113056
1001692,2000066,3000035,2024-05-02 23:28:12.259,Golden Gate Ginger,1,3,3,visa,4594360312593512
1001693,2000003,3000025,2024-05-08 23:47:54.264,Austin Almond Biscotti,10,3,30,visa,4139850125991426
1001694,2000249,3000038,2024-05-03 13:34:55.191,Pearly Pies,4,3,12,visa,4782097331884686
1001696,2000124,3000026,2024-05-08 14:36:24.278,Golden Gate Ginger,5,3,15,visa,4793015363766693
1001697,2000178,3000016,2024-05-15 23:31:38.003,Outback Oatmeal,10,3,30,amex,341240438986192
1001698,2000040,3000042,2024-05-01 04:47:20.292,Austin Almond Biscotti,5,3,15,amex,373549932297067
1001699,2000160,3000022,2024-05-01 01:24:17.47,Pearly Pies,9,3,27,amex,349822784435403
1001701,2000047,3000005,2024-05-17 10:41:14.63,Pearly Pies,7,3,21,visa,4629660797032889
1001703,2000247,3000035,2024-05-06 07:06:38.585,Tokyo Tidbits,3,3,9,amex,377811996467101
1001704,2000255,3000033,2024-05-11 03:05:44.187,Orchard Oasis,10,3,30,amex,375942778841536
1001705,2000018,3000001,2024-05-09 08:53:54.756,Golden Gate Ginger,1,3,3,amex,347717661229840
1001706,2000213,3000040,2024-05-11 20:45:24.99,Orchard Oasis,9,3,27,mastercard,2294486215024052
1001708,2000270,3000029,2024-05-04 14:06:50.075,Austin Almond Biscotti,3,3,9,amex,346152344961265
1001709,2000177,3000004,2024-05-05 01:53:33.483,Outback Oatmeal,5,3,15,amex,343745394091256
1001712,2000021,3000016,2024-05-16 22:32:57.029,Orchard Oasis,1,3,3,visa,4666713584452200
1001713,2000236,3000011,2024-05-15 02:34:52.035,Pearly Pies,3,3,9,mastercard,2582290127715364
1001716,2000016,3000011,2024-05-05 09:28:51.825,Outback Oatmeal,1,3,3,amex,370826521350827
1001717,2000099,3000044,2024-05-02 08:27:31.37,Austin Almond Biscotti,4,3,12,amex,375185674505728
1001719,2000096,3000044,2024-05-15 08:41:07.679,Outback Oatmeal,10,3,30,visa,4417295223029542
1001721,2000151,3000027,2024-05-07 16:32:55.801,Outback Oatmeal,3,3,9,mastercard,2282942195676836
